Pulgar (Flexión 0-100),Índice (Flexión 0-100),Corazón (Flexión 0-100),Anular (Flexión 0-100),Meñique (Flexión 0-100),AX (Acelerómetro X en Gs),AY (Acelerómetro Y en Gs),AZ (Acelerómetro Z en Gs),GX (Giroscopio X en grados/seg),GY (Giroscopio Y en grados/seg),GZ (Giroscopio Z en grados/seg)
0.0,95.8,0.0,0.0,0.0,0.9475,-0.2702,0.3277,0.0,0.0,0.0
0.0,95.8,0.0,0.0,0.0,0.9473,-0.2706,0.3278,0.0,0.0,0.0
0.0,95.8,0.0,0.0,0.0,0.9471,-0.2714,0.3289,0.0,0.0,0.0
0.0,95.8,0.0,0.0,0.0,0.9469,-0.2718,0.3296,0.0,0.0,0.0
0.0,95.7,0.0,0.0,0.0,0.9468,-0.272,0.3292,0.0,0.0,0.0
0.0,95.7,0.0,0.0,0.0,0.9472,-0.2705,0.3289,0.0,0.0,0.0
0.0,95.6,0.0,0.0,0.0,0.9469,-0.2709,0.3297,0.0,0.0,0.0
0.0,95.6,0.0,0.0,0.0,0.9469,-0.2702,0.3293,0.0,0.0,0.0
0.0,95.6,0.0,0.0,0.0,0.947,-0.2712,0.3302,0.0,0.0,0.0
0.0,95.6,0.0,0.0,0.0,0.9468,-0.2713,0.3295,0.0,0.0,0.0
0.0,95.6,0.0,0.0,0.0,0.9473,-0.2715,0.3287,0.0,0.0,0.0
0.0,95.6,0.0,0.0,0.0,0.9474,-0.2716,0.3277,0.0,0.0,0.0
0.0,95.6,0.0,0.0,0.0,0.9476,-0.2703,0.3281,0.0,0.0,0.0
0.0,95.6,0.0,0.0,0.0,0.9476,-0.2692,0.3293,0.0,0.0,0.0
0.0,95.6,0.0,0.0,0.0,0.9472,-0.2697,0.3297,0.0,0.0,0.0
0.0,95.6,0.0,0.0,0.0,0.9468,-0.2711,0.3297,0.0,0.0,0.0
0.0,95.6,0.0,0.0,0.0,0.9465,-0.2721,0.3295,0.0,0.0,0.0
0.0,95.6,0.0,0.0,0.0,0.9464,-0.2719,0.3302,0.0,0.0,0.0
0.0,95.6,0.0,0.0,0.0,0.9463,-0.2709,0.3312,0.0,0.0,0.0
0.0,95.6,0.0,0.0,0.0,0.9462,-0.2715,0.3311,0.0,0.0,0.0
0.0,95.6,0.0,0.0,0.0,0.9461,-0.2719,0.3304,0.0,0.0,0.0
0.0,95.6,0.0,0.0,0.0,0.9462,-0.2714,0.3291,0.0,0.0,0.0
0.0,95.6,0.0,0.0,0.0,0.9461,-0.2712,0.3299,0.0,0.0,0.0
0.0,95.6,0.0,0.0,0.0,0.9462,-0.2711,0.3301,0.0,0.0,0.0
0.0,95.6,0.0,0.0,0.0,0.9458,-0.2722,0.3303,0.0,0.0,0.0
0.0,95.6,0.0,0.0,0.0,0.9458,-0.2717,0.3309,0.0,0.0,0.0
0.0,95.6,0.0,0.0,0.0,0.9457,-0.272,0.3312,0.0,0.0,0.0
0.0,95.6,0.0,0.0,0.0,0.9457,-0.2716,0.3314,0.0,0.0,0.0
0.0,95.6,0.0,0.0,0.0,0.9457,-0.2714,0.3327,0.0,0.0,0.0
0.0,95.7,0.0,0.0,0.0,0.9456,-0.2718,0.3321,0.0,0.0,0.0
0.0,95.7,0.0,0.0,0.0,0.9454,-0.2723,0.3324,0.0,0.0,0.0
0.0,95.7,0.0,0.0,0.0,0.9452,-0.273,0.3328,0.0,0.0,0.0
0.0,95.7,0.0,0.0,0.0,0.945,-0.2726,0.3332,0.0,0.0,0.0
0.0,95.7,0.0,0.0,0.0,0.9452,-0.2721,0.3334,0.0,0.0,0.0
0.0,95.6,0.0,0.0,0.0,0.9453,-0.2716,0.3339,0.0,0.0,0.0
0.0,95.6,0.0,0.0,0.0,0.9453,-0.2714,0.334,0.0,0.0,0.0
0.0,95.5,0.0,0.0,0.0,0.9451,-0.2722,0.3338,0.0,0.0,0.0
0.0,95.4,0.0,0.0,0.0,0.9449,-0.2733,0.3343,0.0,0.0,0.0
0.0,95.4,0.0,0.0,0.0,0.9449,-0.2733,0.3338,0.0,0.0,0.0
0.0,95.3,0.0,0.0,0.0,0.9451,-0.2734,0.3333,0.0,0.0,0.0
0.0,95.3,0.0,0.0,0.0,0.9452,-0.2722,0.3335,0.0,0.0,0.0
0.0,95.3,0.0,0.0,0.0,0.9454,-0.2724,0.3323,0.0,0.0,0.0
0.0,95.2,0.0,0.0,0.0,0.9455,-0.2734,0.3312,0.0,0.0,0.0
0.0,95.1,0.0,0.0,0.0,0.9457,-0.2734,0.3312,0.0,0.0,0.0
0.0,95.1,0.0,0.0,0.0,0.9457,-0.2737,0.3306,0.0,0.0,0.0
0.0,95.0,0.0,0.0,0.0,0.9457,-0.2739,0.3307,0.0,0.0,0.0
0.0,94.9,0.0,0.0,0.0,0.9459,-0.2736,0.3296,0.0,0.0,0.0
0.0,94.8,0.0,0.0,0.0,0.9457,-0.2737,0.3294,0.0,0.0,0.0
0.0,94.7,0.0,0.0,0.0,0.9458,-0.2732,0.3291,0.0,0.0,0.0
0.0,94.6,0.0,0.0,0.0,0.9463,-0.2735,0.3281,0.0,0.0,0.0
0.0,94.4,0.0,0.0,0.0,0.9462,-0.2742,0.3282,0.0,0.0,0.0
0.0,94.3,0.0,0.0,0.0,0.9463,-0.2739,0.3278,0.0,0.0,0.0
0.0,94.1,0.0,0.0,0.0,0.946,-0.2748,0.3275,0.0,0.0,0.0
0.0,94.0,0.0,0.0,0.0,0.9459,-0.2746,0.328,0.0,0.0,0.0
0.0,93.9,0.0,0.0,0.0,0.9464,-0.2727,0.3278,0.0,0.0,0.0
0.0,93.8,0.0,0.0,0.0,0.946,-0.2736,0.329,0.0,0.0,0.0
0.0,93.7,0.0,0.0,0.0,0.9459,-0.2743,0.3295,0.0,0.0,0.0
0.0,93.6,0.0,0.0,0.0,0.946,-0.2754,0.3287,0.0,0.0,0.0
0.0,93.6,0.0,0.0,0.0,0.946,-0.276,0.3287,0.0,0.0,0.0
0.0,93.5,0.0,0.0,0.0,0.9462,-0.2753,0.3283,0.0,0.0,0.0
0.0,93.5,0.0,0.0,0.0,0.9462,-0.2746,0.3282,0.0,0.0,0.0
0.0,93.4,0.0,0.0,0.0,0.9458,-0.2758,0.3291,0.0,0.0,0.0
0.0,93.4,0.0,0.0,0.0,0.9461,-0.2754,0.3274,0.0,0.0,0.0
0.0,93.4,0.0,0.0,0.0,0.9457,-0.2759,0.3279,0.0,0.0,0.0
0.0,93.3,0.0,0.0,0.0,0.9458,-0.2757,0.3277,0.0,0.0,0.0
0.0,93.3,0.0,0.0,0.0,0.946,-0.2754,0.3271,0.0,0.0,0.0
0.0,93.3,0.0,0.0,0.0,0.9464,-0.2758,0.3265,0.0,0.0,0.0
0.0,93.2,0.0,0.0,0.0,0.9463,-0.2765,0.3262,0.0,0.0,0.0
0.0,93.2,0.0,0.0,0.0,0.9464,-0.276,0.326,0.0,0.0,0.0
0.0,93.2,0.0,0.0,0.0,0.9464,-0.2764,0.3265,0.0,0.0,0.0
0.0,93.2,0.0,0.0,0.0,0.9465,-0.2764,0.3265,0.0,0.0,0.0
0.0,93.2,0.0,0.0,0.0,0.9462,-0.277,0.3264,0.0,0.0,0.0
0.0,93.2,0.0,0.0,0.0,0.9466,-0.277,0.3253,0.0,0.0,0.0
0.0,93.1,0.0,0.0,0.0,0.9465,-0.2766,0.3253,0.0,0.0,0.0
0.0,93.1,0.0,0.0,0.0,0.9465,-0.2756,0.326,0.0,0.0,0.0
0.0,93.1,0.0,0.0,0.0,0.9465,-0.2744,0.3261,0.0,0.0,0.0
0.0,93.0,0.0,0.0,0.0,0.9463,-0.2755,0.3266,0.0,0.0,0.0
0.0,93.0,0.0,0.0,0.0,0.9463,-0.2758,0.327,0.0,0.0,0.0
0.0,93.0,0.0,0.0,0.0,0.9461,-0.2759,0.3279,0.0,0.0,0.0
0.0,93.0,0.0,0.0,0.0,0.9457,-0.276,0.3293,0.0,0.0,0.0
0.0,92.9,0.0,0.0,0.0,0.9459,-0.2746,0.3306,0.0,0.0,0.0
0.0,92.9,0.0,0.0,0.0,0.9456,-0.275,0.3311,0.0,0.0,0.0
0.0,92.9,0.0,0.0,0.0,0.9454,-0.2761,0.331,0.0,0.0,0.0
0.0,92.9,0.0,0.0,0.0,0.9452,-0.2748,0.3312,0.0,0.0,0.0
0.0,92.9,0.0,0.0,0.0,0.9454,-0.2748,0.3315,0.0,0.0,0.0
0.0,92.9,0.0,0.0,0.0,0.9455,-0.2747,0.3313,0.0,0.0,0.0
0.0,92.9,0.0,0.0,0.0,0.9459,-0.2746,0.3303,0.0,0.0,0.0
0.0,93.0,0.0,0.0,0.0,0.9458,-0.2753,0.3304,0.0,0.0,0.0
0.0,93.0,0.0,0.0,0.0,0.9454,-0.2747,0.3305,0.0,0.0,0.0
0.0,93.0,0.0,0.0,0.0,0.9454,-0.2744,0.3319,0.0,0.0,0.0
0.0,93.0,0.0,0.0,0.0,0.9453,-0.2756,0.3322,0.0,0.0,0.0
0.0,93.0,0.0,0.0,0.0,0.9456,-0.2765,0.3296,0.0,0.0,0.0
0.0,93.1,0.0,0.0,0.0,0.9459,-0.276,0.3275,0.0,0.0,0.0
0.0,93.1,0.0,0.0,0.0,0.9462,-0.2751,0.3276,0.0,0.0,0.0
0.0,93.1,0.0,0.0,0.0,0.9459,-0.2743,0.3292,0.0,0.0,0.0
0.0,93.1,0.0,0.0,0.0,0.9455,-0.2749,0.33,0.0,0.0,0.0
0.0,93.2,0.0,0.0,0.0,0.9453,-0.2761,0.3308,0.0,0.0,0.0
0.0,93.2,0.0,0.0,0.0,0.9452,-0.2775,0.3296,0.0,0.0,0.0
0.0,93.2,0.0,0.0,0.0,0.9456,-0.2773,0.3289,0.0,0.0,0.0
0.0,93.2,0.0,0.0,0.0,0.9458,-0.2764,0.3281,0.0,0.0,0.0
0.0,93.2,0.0,0.0,0.0,0.9461,-0.2758,0.3279,0.0,0.0,0.0
0.0,93.3,0.0,0.0,0.0,0.9461,-0.2768,0.3269,0.0,0.0,0.0
0.0,93.3,0.0,0.0,0.0,0.9465,-0.2774,0.3266,0.0,0.0,0.0
0.0,93.3,0.0,0.0,0.0,0.9461,-0.2784,0.3264,0.0,0.0,0.0
0.0,93.1,0.0,0.0,0.0,0.9464,-0.278,0.3265,0.0,0.0,0.0
0.0,92.9,0.0,0.0,0.0,0.9465,-0.2777,0.3258,0.0,0.0,0.0
0.0,92.8,0.0,0.0,0.0,0.9465,-0.2779,0.3255,0.0,0.0,0.0
0.0,92.8,0.0,0.0,0.0,0.9466,-0.2773,0.3272,0.0,0.0,0.0
0.0,92.9,0.0,0.0,0.0,0.946,-0.2773,0.3292,0.0,0.0,0.0
0.0,93.0,0.0,0.0,0.0,0.9456,-0.2773,0.3306,0.0,0.0,0.0
0.0,93.1,0.0,0.0,0.0,0.9456,-0.2774,0.3308,0.0,0.0,0.0
0.0,93.2,0.0,0.0,0.0,0.9458,-0.2782,0.3285,0.0,0.0,0.0
0.0,93.4,0.0,0.0,0.0,0.9464,-0.2777,0.3252,0.0,0.0,0.0
0.0,93.5,0.0,0.0,0.0,0.9472,-0.2771,0.3228,0.0,0.0,0.0
0.0,93.6,0.0,0.0,0.0,0.9475,-0.2768,0.3217,0.0,0.0,0.0
0.0,93.7,0.0,0.0,0.0,0.9473,-0.2766,0.3216,0.0,0.0,0.0
0.0,93.8,0.0,0.0,0.0,0.9471,-0.2764,0.323,0.0,0.0,0.0
0.0,93.9,0.0,0.0,0.0,0.9465,-0.2765,0.3248,0.0,0.0,0.0
0.0,94.0,0.0,0.0,0.0,0.9462,-0.2773,0.3268,0.0,0.0,0.0
0.0,94.1,0.0,0.0,0.0,0.9462,-0.2783,0.3256,0.0,0.0,0.0
0.0,94.2,0.0,0.0,0.0,0.9464,-0.2793,0.3229,0.0,0.0,0.0
0.0,94.3,0.0,0.0,0.0,0.9472,-0.2806,0.3196,0.0,0.0,0.0
0.0,94.4,0.0,0.0,0.0,0.9481,-0.2785,0.3166,0.0,0.0,0.0
0.0,94.5,0.0,0.0,0.0,0.9477,-0.2774,0.3187,0.0,0.0,0.0
0.0,94.5,0.0,0.0,0.0,0.9467,-0.2783,0.3229,0.0,0.0,0.0
0.0,94.6,0.0,0.0,0.0,0.9459,-0.2779,0.3263,0.0,0.0,0.0
0.0,94.7,0.0,0.0,0.0,0.9451,-0.2797,0.3285,0.0,0.0,0.0
0.0,94.8,0.0,0.0,0.0,0.9451,-0.2807,0.3271,0.0,0.0,0.0
0.0,94.9,0.0,0.0,0.0,0.9454,-0.2802,0.3248,0.0,0.0,0.0
0.0,94.9,0.0,0.0,0.0,0.9459,-0.2789,0.3233,0.0,0.0,0.0
0.0,95.0,0.0,0.0,0.0,0.9463,-0.2775,0.3239,0.0,0.0,0.0
0.0,95.1,0.0,0.0,0.0,0.946,-0.2771,0.3258,0.0,0.0,0.0
0.0,95.1,0.0,0.0,0.0,0.9453,-0.2786,0.3271,0.0,0.0,0.0
0.0,95.2,0.0,0.0,0.0,0.9451,-0.2805,0.3271,0.0,0.0,0.0
0.0,95.2,0.0,0.0,0.0,0.9451,-0.2807,0.3266,0.0,0.0,0.0
0.0,95.3,0.0,0.0,0.0,0.9455,-0.2808,0.3245,0.0,0.0,0.0
0.0,95.3,0.0,0.0,0.0,0.946,-0.2804,0.3216,0.0,0.0,0.0
0.0,95.4,0.0,0.0,0.0,0.9465,-0.2793,0.3216,0.0,0.0,0.0
0.0,95.4,0.0,0.0,0.0,0.9466,-0.2799,0.322,0.0,0.0,0.0
0.0,95.4,0.0,0.0,0.0,0.9465,-0.28,0.3212,0.0,0.0,0.0
0.0,95.5,0.0,0.0,0.0,0.9468,-0.2788,0.3204,0.0,0.0,0.0
0.0,95.5,0.0,0.0,0.0,0.9468,-0.2781,0.3218,0.0,0.0,0.0
0.0,95.5,0.0,0.0,0.0,0.9469,-0.2771,0.3221,0.0,0.0,0.0
0.0,95.5,0.0,0.0,0.0,0.9467,-0.2787,0.3232,0.0,0.0,0.0
0.0,95.5,0.0,0.0,0.0,0.9464,-0.2791,0.3228,0.0,0.0,0.0
0.0,95.5,0.0,0.0,0.0,0.9469,-0.2792,0.3209,0.0,0.0,0.0
0.0,95.5,0.0,0.0,0.0,0.9465,-0.2789,0.3205,0.0,0.0,0.0
0.0,95.6,0.0,0.0,0.0,0.9466,-0.278,0.3208,0.0,0.0,0.0
0.0,95.6,0.0,0.0,0.0,0.9459,-0.2777,0.3226,0.0,0.0,0.0
0.0,95.6,0.0,0.0,0.0,0.9451,-0.278,0.3262,0.0,0.0,0.0
0.0,95.7,0.0,0.0,0.0,0.9453,-0.2774,0.3278,0.0,0.0,0.0
0.0,95.7,0.0,0.0,0.0,0.945,-0.2783,0.3292,0.0,0.0,0.0
0.0,95.7,0.0,0.0,0.0,0.9445,-0.2795,0.329,0.0,0.0,0.0
0.0,95.8,0.0,0.0,0.0,0.9442,-0.2809,0.3292,0.0,0.0,0.0
0.0,95.8,0.0,0.0,0.0,0.9448,-0.2812,0.3269,0.0,0.0,0.0
0.0,95.8,0.0,0.0,0.0,0.9455,-0.2826,0.3234,0.0,0.0,0.0
0.0,95.9,0.0,0.0,0.0,0.9465,-0.2834,0.3174,0.0,0.0,0.0
0.0,95.9,0.0,0.0,0.0,0.9473,-0.2821,0.3129,0.0,0.0,0.0
0.0,95.9,0.0,0.0,0.0,0.9475,-0.2803,0.3137,0.0,0.0,0.0
0.0,95.9,0.0,0.0,0.0,0.9475,-0.2781,0.3167,0.0,0.0,0.0
0.0,95.9,0.0,0.0,0.0,0.9465,-0.2787,0.3205,0.0,0.0,0.0
0.0,96.0,0.0,0.0,0.0,0.9456,-0.2812,0.3238,0.0,0.0,0.0
0.0,96.0,0.0,0.0,0.0,0.9447,-0.2833,0.3246,0.0,0.0,0.0
0.0,96.0,0.0,0.0,0.0,0.9449,-0.2843,0.3235,0.0,0.0,0.0
0.0,96.0,0.0,0.0,0.0,0.9453,-0.2834,0.3231,0.0,0.0,0.0
0.0,96.0,0.0,0.0,0.0,0.9454,-0.282,0.3239,0.0,0.0,0.0
0.0,96.0,0.0,0.0,0.0,0.9454,-0.2802,0.3253,0.0,0.0,0.0
0.0,96.1,0.0,0.0,0.0,0.9447,-0.2811,0.3275,0.0,0.0,0.0
0.0,96.1,0.0,0.0,0.0,0.9446,-0.2821,0.3281,0.0,0.0,0.0
0.0,96.1,0.0,0.0,0.0,0.9445,-0.2832,0.3275,0.0,0.0,0.0
0.0,96.1,0.0,0.0,0.0,0.9448,-0.2834,0.3257,0.0,0.0,0.0
0.0,96.1,0.0,0.0,0.0,0.9457,-0.2822,0.3233,0.0,0.0,0.0
0.0,96.1,0.0,0.0,0.0,0.9458,-0.2834,0.3226,0.0,0.0,0.0
0.0,96.1,0.0,0.0,0.0,0.9458,-0.284,0.3219,0.0,0.0,0.0
0.0,96.1,0.0,0.0,0.0,0.9456,-0.2844,0.322,0.0,0.0,0.0
0.0,96.1,0.0,0.0,0.0,0.9451,-0.2858,0.3227,0.0,0.0,0.0
0.0,96.1,0.0,0.0,0.0,0.9453,-0.2842,0.3221,0.0,0.0,0.0
0.0,96.1,0.0,0.0,0.0,0.9452,-0.2842,0.3235,0.0,0.0,0.0
0.0,96.1,0.0,0.0,0.0,0.9453,-0.2828,0.3239,0.0,0.0,0.0
0.0,96.1,0.0,0.0,0.0,0.9455,-0.2832,0.3231,0.0,0.0,0.0
0.0,96.0,0.0,0.0,0.0,0.9462,-0.2841,0.3197,0.0,0.0,0.0
0.0,96.0,0.0,0.0,0.0,0.9471,-0.2839,0.3164,0.0,0.0,0.0
0.0,95.9,0.0,0.0,0.0,0.9475,-0.2839,0.3139,0.0,0.0,0.0
0.0,95.8,0.0,0.0,0.0,0.948,-0.284,0.3123,0.0,0.0,0.0
0.0,95.7,0.0,0.0,0.0,0.9478,-0.2831,0.3132,0.0,0.0,0.0
0.0,95.6,0.0,0.0,0.0,0.9477,-0.2828,0.3156,0.0,0.0,0.0
0.0,95.5,0.0,0.0,0.0,0.9477,-0.282,0.3173,0.0,0.0,0.0
0.0,95.5,0.0,0.0,0.0,0.9474,-0.281,0.3186,0.0,0.0,0.0
0.0,95.5,0.0,0.0,0.0,0.9475,-0.2817,0.3182,0.0,0.0,0.0
0.0,95.5,0.0,0.0,0.0,0.9479,-0.2823,0.316,0.0,0.0,0.0
0.0,95.6,0.0,0.0,0.0,0.9482,-0.2818,0.3145,0.0,0.0,0.0
0.0,95.6,0.0,0.0,0.0,0.9486,-0.2799,0.3144,0.0,0.0,0.0
0.0,95.6,0.0,0.0,0.0,0.9483,-0.2795,0.3151,0.0,0.0,0.0
0.0,95.7,0.0,0.0,0.0,0.9479,-0.2798,0.3163,0.0,0.0,0.0
0.0,95.8,0.0,0.0,0.0,0.9473,-0.2817,0.3183,0.0,0.0,0.0
0.0,95.8,0.0,0.0,0.0,0.9471,-0.2811,0.3195,0.0,0.0,0.0
0.0,95.9,0.0,0.0,0.0,0.9472,-0.2808,0.3201,0.0,0.0,0.0
0.0,96.0,0.0,0.0,0.0,0.9473,-0.2809,0.3194,0.0,0.0,0.0
0.0,96.0,0.0,0.0,0.0,0.9472,-0.2812,0.318,0.0,0.0,0.0
0.0,96.1,0.0,0.0,0.0,0.9471,-0.2805,0.318,0.0,0.0,0.0
0.0,96.2,0.0,0.0,0.0,0.9467,-0.2792,0.3204,0.0,0.0,0.0
0.0,96.3,0.0,0.0,0.0,0.9461,-0.2801,0.3222,0.0,0.0,0.0
0.0,96.4,0.0,0.0,0.0,0.9461,-0.28,0.3229,0.0,0.0,0.0
58.9,81.2,0.0,0.0,0.0,1.0124,-0.1732,0.0773,0.0,0.0,0.0
59.3,81.2,0.0,0.0,0.0,1.0123,-0.1734,0.0771,0.0,0.0,0.0
59.5,81.2,0.0,0.0,0.0,1.0121,-0.1734,0.0777,0.0,0.0,0.0
59.6,81.2,0.0,0.0,0.0,1.0122,-0.1745,0.0767,0.0,0.0,0.0
59.7,81.2,0.0,0.0,0.0,1.0126,-0.1749,0.0765,0.0,0.0,0.0
59.7,81.2,0.0,0.0,0.0,1.0128,-0.1755,0.0773,0.0,0.0,0.0
59.6,81.3,0.0,0.0,0.0,1.0125,-0.1752,0.0771,0.0,0.0,0.0
59.3,81.3,0.0,0.0,0.0,1.0123,-0.1761,0.0773,0.0,0.0,0.0
58.9,81.3,0.0,0.0,0.0,1.0125,-0.1762,0.077,0.0,0.0,0.0
59.3,81.0,0.0,0.0,0.0,1.0119,-0.1863,0.0707,0.0,0.0,0.0
59.1,81.0,0.0,0.0,0.0,1.0119,-0.1874,0.0705,0.0,0.0,0.0
58.8,81.0,0.0,0.0,0.0,1.0121,-0.1901,0.0681,0.0,0.0,0.0
58.4,81.0,0.0,0.0,0.0,1.0122,-0.189,0.0684,0.0,0.0,0.0
57.9,81.0,0.0,0.0,0.0,1.0107,-0.185,0.0725,0.0,0.0,0.0
57.6,81.0,0.0,0.0,0.0,1.0083,-0.1891,0.0766,0.0,0.0,0.0
57.5,81.0,0.0,0.0,0.0,1.008,-0.1887,0.0717,0.0,0.0,0.0
57.3,81.0,0.0,0.0,0.0,1.0076,-0.1911,0.0704,0.0,0.0,0.0
57.2,81.0,0.0,0.0,0.0,1.0085,-0.188,0.0701,0.0,0.0,0.0
56.8,81.0,0.0,0.0,0.0,1.0088,-0.1885,0.0691,0.0,0.0,0.0
56.7,81.0,0.0,0.0,0.0,1.0088,-0.1891,0.0689,0.0,0.0,0.0
56.9,81.0,0.0,0.0,0.0,1.0091,-0.1894,0.071,0.0,0.0,0.0
57.1,81.0,0.0,0.0,0.0,1.0089,-0.1905,0.0718,0.0,0.0,0.0
57.4,81.1,0.0,0.0,0.0,1.0091,-0.1896,0.0719,0.0,0.0,0.0
57.7,81.1,0.0,0.0,0.0,1.0091,-0.1909,0.0717,0.0,0.0,0.0
58.2,81.1,0.0,0.0,0.0,1.0095,-0.1899,0.0741,0.0,0.0,0.0
58.7,81.1,0.0,0.0,0.0,1.0097,-0.1902,0.0736,0.0,0.0,0.0
59.2,81.1,0.0,0.0,0.0,1.0095,-0.1907,0.0736,0.0,0.0,0.0
59.6,81.2,0.0,0.0,0.0,1.0094,-0.1904,0.0719,0.0,0.0,0.0
59.8,81.2,0.0,0.0,0.0,1.0099,-0.1905,0.0706,0.0,0.0,0.0
59.8,81.2,0.0,0.0,0.0,1.0098,-0.1907,0.0707,0.0,0.0,0.0
59.6,81.3,0.0,0.0,0.0,1.0102,-0.1897,0.0697,0.0,0.0,0.0
59.4,81.3,0.0,0.0,0.0,1.0102,-0.1909,0.0684,0.0,0.0,0.0
59.3,81.3,0.0,0.0,0.0,1.01,-0.1914,0.0682,0.0,0.0,0.0
59.3,81.3,0.0,0.0,0.0,1.0101,-0.1911,0.0696,0.0,0.0,0.0
59.2,81.3,0.0,0.0,0.0,1.01,-0.1921,0.0693,0.0,0.0,0.0
59.1,81.4,0.0,0.0,0.0,1.01,-0.1923,0.0696,0.0,0.0,0.0
59.0,81.4,0.0,0.0,0.0,1.0098,-0.1919,0.0698,0.0,0.0,0.0
58.9,81.4,0.0,0.0,0.0,1.0097,-0.1923,0.0696,0.0,0.0,0.0
58.7,81.5,0.0,0.0,0.0,1.0101,-0.192,0.0696,0.0,0.0,0.0
58.7,81.5,0.0,0.0,0.0,1.0098,-0.1925,0.0685,0.0,0.0,0.0
58.7,81.5,0.0,0.0,0.0,1.0093,-0.194,0.0691,0.0,0.0,0.0
58.7,81.5,0.0,0.0,0.0,1.0093,-0.194,0.0696,0.0,0.0,0.0
58.6,81.4,0.0,0.0,0.0,1.0093,-0.1949,0.0691,0.0,0.0,0.0
58.5,81.4,0.0,0.0,0.0,1.0094,-0.1954,0.0682,0.0,0.0,0.0
58.6,81.4,0.0,0.0,0.0,1.0095,-0.1958,0.0678,0.0,0.0,0.0
58.6,81.4,0.0,0.0,0.0,1.0095,-0.1957,0.0683,0.0,0.0,0.0
58.7,81.3,0.0,0.0,0.0,1.0093,-0.1967,0.0683,0.0,0.0,0.0
58.8,81.3,0.0,0.0,0.0,1.0092,-0.1963,0.0685,0.0,0.0,0.0
58.7,81.3,0.0,0.0,0.0,1.0091,-0.1975,0.0687,0.0,0.0,0.0
58.7,81.2,0.0,0.0,0.0,1.0091,-0.1971,0.0687,0.0,0.0,0.0
58.6,81.2,0.0,0.0,0.0,1.0088,-0.198,0.068,0.0,0.0,0.0
58.4,81.1,0.0,0.0,0.0,1.0089,-0.1978,0.0672,0.0,0.0,0.0
58.2,81.0,0.0,0.0,0.0,1.0086,-0.1983,0.0665,0.0,0.0,0.0
57.9,80.9,0.0,0.0,0.0,1.0087,-0.1978,0.0672,0.0,0.0,0.0
57.7,80.9,0.0,0.0,0.0,1.0087,-0.1986,0.0679,0.0,0.0,0.0
58.0,80.8,0.0,0.0,0.0,1.0089,-0.1977,0.0687,0.0,0.0,0.0
58.2,80.7,0.0,0.0,0.0,1.0092,-0.1976,0.0691,0.0,0.0,0.0
58.6,80.5,0.0,0.0,0.0,1.0091,-0.1983,0.0708,0.0,0.0,0.0
59.1,80.4,0.0,0.0,0.0,1.0095,-0.1972,0.0708,0.0,0.0,0.0
59.5,80.3,0.0,0.0,0.0,1.0094,-0.1972,0.0723,0.0,0.0,0.0
59.9,80.2,0.0,0.0,0.0,1.0092,-0.1972,0.0745,0.0,0.0,0.0
60.3,80.1,0.0,0.0,0.0,1.0093,-0.197,0.0749,0.0,0.0,0.0
60.5,80.1,0.0,0.0,0.0,1.0091,-0.1976,0.0759,0.0,0.0,0.0
60.7,80.0,0.0,0.0,0.0,1.009,-0.1985,0.0768,0.0,0.0,0.0
60.9,80.0,0.0,0.0,0.0,1.009,-0.1981,0.076,0.0,0.0,0.0
61.0,79.9,0.0,0.0,0.0,1.0087,-0.1988,0.0754,0.0,0.0,0.0
61.0,79.9,0.0,0.0,0.0,1.0088,-0.1994,0.0763,0.0,0.0,0.0
60.9,79.9,0.0,0.0,0.0,1.0087,-0.1997,0.0755,0.0,0.0,0.0
60.8,79.9,0.0,0.0,0.0,1.0088,-0.2,0.0751,0.0,0.0,0.0
60.7,79.9,0.0,0.0,0.0,1.0091,-0.1996,0.075,0.0,0.0,0.0
60.7,79.9,0.0,0.0,0.0,1.0093,-0.1996,0.0762,0.0,0.0,0.0
60.6,80.0,0.0,0.0,0.0,1.0091,-0.2002,0.0751,0.0,0.0,0.0
60.5,80.0,0.0,0.0,0.0,1.0093,-0.2,0.0749,0.0,0.0,0.0
60.5,80.1,0.0,0.0,0.0,1.0091,-0.2007,0.0753,0.0,0.0,0.0
60.4,80.1,0.0,0.0,0.0,1.0092,-0.2,0.0755,0.0,0.0,0.0
60.4,80.2,0.0,0.0,0.0,1.0092,-0.2,0.0742,0.0,0.0,0.0
60.4,80.3,0.0,0.0,0.0,1.0092,-0.1998,0.0739,0.0,0.0,0.0
60.3,80.4,0.0,0.0,0.0,1.0091,-0.2001,0.0741,0.0,0.0,0.0
60.3,80.6,0.0,0.0,0.0,1.0092,-0.1993,0.0741,0.0,0.0,0.0
60.2,80.7,0.0,0.0,0.0,1.0091,-0.1999,0.0735,0.0,0.0,0.0
60.2,80.8,0.0,0.0,0.0,1.0088,-0.1995,0.0736,0.0,0.0,0.0
60.1,81.0,0.0,0.0,0.0,1.0086,-0.2005,0.0736,0.0,0.0,0.0
60.1,81.1,0.0,0.0,0.0,1.0083,-0.1999,0.0742,0.0,0.0,0.0
60.1,81.3,0.0,0.0,0.0,1.0085,-0.1999,0.073,0.0,0.0,0.0
60.0,81.4,0.0,0.0,0.0,1.0085,-0.2011,0.0734,0.0,0.0,0.0
59.9,81.5,0.0,0.0,0.0,1.0083,-0.2015,0.073,0.0,0.0,0.0
