Pulgar (Flexión 0-100),Índice (Flexión 0-100),Corazón (Flexión 0-100),Anular (Flexión 0-100),Meñique (Flexión 0-100),AX (Acelerómetro X en Gs),AY (Acelerómetro Y en Gs),AZ (Acelerómetro Z en Gs),GX (Giroscopio X en grados/seg),GY (Giroscopio Y en grados/seg),GZ (Giroscopio Z en grados/seg),Letra
20.7,100.0,0.0,78.1,76.4,1.0152,-0.0721,-0.1174,0.0,0.0,0.0,R
19.5,100.0,0.0,78.1,76.3,1.0161,-0.0721,-0.1175,0.0,0.0,0.0,R
18.2,100.0,0.0,78.1,76.2,1.0158,-0.0716,-0.1175,0.0,0.0,0.0,R
17.0,100.0,0.0,78.1,76.2,1.0159,-0.0718,-0.118,0.0,0.0,0.0,R
15.9,100.0,0.0,78.1,76.1,1.015,-0.0725,-0.1166,0.0,0.0,0.0,R
14.6,100.0,0.0,78.2,76.1,1.015,-0.0722,-0.1167,0.0,0.0,0.0,R
13.5,100.0,0.0,78.2,76.0,1.0149,-0.0711,-0.1155,0.0,0.0,0.0,R
12.3,100.0,0.0,78.2,75.9,1.0155,-0.0716,-0.1132,0.0,0.0,0.0,R
11.1,100.0,0.0,78.2,75.8,1.0151,-0.0719,-0.1131,0.0,0.0,0.0,R
10.4,100.0,0.0,78.2,75.8,1.0149,-0.0732,-0.1127,0.0,0.0,0.0,R
10.3,100.0,0.0,78.2,75.7,1.0137,-0.0728,-0.1128,0.0,0.0,0.0,R
10.6,100.0,0.0,78.2,75.7,1.0137,-0.0734,-0.113,0.0,0.0,0.0,R
11.5,100.0,0.0,78.3,75.5,1.0126,-0.0748,-0.1136,0.0,0.0,0.0,R
0.0,100.0,0.0,0.0,0.0,0.8891,-0.0407,0.5461,0.0,0.0,0.0,S
0.0,100.0,0.0,0.0,0.0,0.8903,-0.0421,0.5423,0.0,0.0,0.0,S
0.0,100.0,0.0,0.0,0.0,0.8915,-0.0448,0.5397,0.0,0.0,0.0,S
0.0,100.0,0.0,0.0,0.0,0.893,-0.0454,0.5372,0.0,0.0,0.0,S
0.0,100.0,0.0,0.0,0.0,0.8933,-0.046,0.5373,0.0,0.0,0.0,S
0.0,99.8,0.0,0.0,0.0,0.894,-0.0458,0.5366,0.0,0.0,0.0,S
0.0,99.2,0.0,0.0,0.0,0.8948,-0.046,0.5352,0.0,0.0,0.0,S
0.0,98.2,0.0,0.0,0.0,0.8946,-0.0469,0.5349,0.0,0.0,0.0,S
0.0,94.6,0.0,0.0,0.0,0.9012,0.0535,0.5236,0.0,0.0,0.0,S
0.0,94.1,0.0,0.0,0.0,0.9004,0.0521,0.5235,0.0,0.0,0.0,S
0.0,93.5,0.0,0.0,0.0,0.8997,0.0527,0.5233,0.0,0.0,0.0,S
0.0,92.9,0.0,0.0,0.0,0.8992,0.0527,0.5244,0.0,0.0,0.0,S
0.0,92.4,0.0,0.0,0.0,0.8987,0.0529,0.5256,0.0,0.0,0.0,S
0.0,91.5,0.0,0.0,0.0,0.8992,0.0519,0.5258,0.0,0.0,0.0,S
0.0,91.6,0.0,0.0,0.0,0.899,0.0516,0.5261,0.0,0.0,0.0,S
0.0,93.9,0.0,0.0,0.0,0.8981,0.0516,0.5271,0.0,0.0,0.0,S
0.0,96.4,0.0,0.0,0.0,0.8984,0.0507,0.5271,0.0,0.0,0.0,S
0.0,98.0,0.0,0.0,0.0,0.8985,0.05,0.5278,0.0,0.0,0.0,S
0.0,98.8,0.0,0.0,0.0,0.8977,0.0506,0.5286,0.0,0.0,0.0,S
0.0,98.7,0.0,0.0,0.0,0.8985,0.0516,0.528,0.0,0.0,0.0,S
0.0,98.3,0.0,0.0,0.0,0.8982,0.0511,0.529,0.0,0.0,0.0,S
0.0,97.6,0.0,0.0,0.0,0.8986,0.0505,0.5288,0.0,0.0,0.0,S
0.0,96.4,0.0,0.0,0.0,0.8994,0.0521,0.5279,0.0,0.0,0.0,S
0.0,96.4,0.0,0.0,0.0,0.8991,0.0522,0.5281,0.0,0.0,0.0,S
0.0,96.4,0.0,0.0,0.0,0.8991,0.0517,0.5269,0.0,0.0,0.0,S
0.0,95.8,0.0,0.0,0.0,0.8988,0.0511,0.5273,0.0,0.0,0.0,S
0.0,95.2,0.0,0.0,0.0,0.8977,0.0504,0.5289,0.0,0.0,0.0,S
0.0,94.0,0.0,0.0,0.0,0.8983,0.0492,0.5281,0.0,0.0,0.0,S
0.0,92.9,0.0,0.0,0.0,0.898,0.0484,0.5265,0.0,0.0,0.0,S
0.0,91.8,0.0,0.0,0.0,0.8973,0.0493,0.5277,0.0,0.0,0.0,S
0.0,90.6,0.0,0.0,0.0,0.8952,0.0496,0.5286,0.0,0.0,0.0,S
0.0,90.6,0.0,0.0,0.0,0.8956,0.0484,0.5289,0.0,0.0,0.0,S
0.0,90.6,0.0,0.0,0.0,0.8958,0.0523,0.5295,0.0,0.0,0.0,S
0.0,89.3,0.0,0.0,0.0,0.897,0.059,0.532,0.0,0.0,0.0,S
0.0,88.7,0.0,0.0,0.0,0.8978,0.0655,0.5343,0.0,0.0,0.0,S
0.0,89.5,0.0,0.0,0.0,0.897,0.0699,0.5359,0.0,0.0,0.0,S
0.0,92.2,0.0,0.0,0.0,0.8963,0.0735,0.536,0.0,0.0,0.0,S
0.0,95.2,0.0,0.0,0.0,0.8958,0.0778,0.5358,0.0,0.0,0.0,S
0.0,97.1,0.0,0.0,0.0,0.8949,0.0795,0.5346,0.0,0.0,0.0,S
0.0,97.8,0.0,0.0,0.0,0.8946,0.0777,0.532,0.0,0.0,0.0,S
0.0,97.6,0.0,0.0,0.0,0.8957,0.0762,0.5291,0.0,0.0,0.0,S
0.0,97.1,0.0,0.0,0.0,0.8958,0.0749,0.5301,0.0,0.0,0.0,S
0.0,96.2,0.0,0.0,0.0,0.8957,0.074,0.5319,0.0,0.0,0.0,S
0.0,95.0,0.0,0.0,0.0,0.8962,0.0735,0.5319,0.0,0.0,0.0,S
0.0,93.9,0.0,0.0,0.0,0.8962,0.0736,0.5325,0.0,0.0,0.0,S
0.0,92.9,0.0,0.0,0.0,0.8965,0.0739,0.5321,0.0,0.0,0.0,S
0.0,92.4,0.0,0.0,0.0,0.8953,0.0719,0.5336,0.0,0.0,0.0,S
0.0,92.2,0.0,0.0,0.0,0.8951,0.0705,0.5332,0.0,0.0,0.0,S
0.0,92.2,0.0,0.0,0.0,0.8946,0.069,0.5337,0.0,0.0,0.0,S
0.0,92.2,0.0,0.0,0.0,0.8943,0.0682,0.5356,0.0,0.0,0.0,S
0.0,91.9,0.0,0.0,0.0,0.8947,0.0667,0.5367,0.0,0.0,0.0,S
0.0,91.4,0.0,0.0,0.0,0.8949,0.0662,0.5357,0.0,0.0,0.0,S
0.0,90.6,0.0,0.0,0.0,0.8959,0.0664,0.5326,0.0,0.0,0.0,S
0.0,89.6,0.0,0.0,0.0,0.898,0.0661,0.5299,0.0,0.0,0.0,S
0.0,88.8,0.0,0.0,0.0,0.8982,0.065,0.53,0.0,0.0,0.0,S
0.0,88.3,0.0,0.0,0.0,0.8983,0.0636,0.5306,0.0,0.0,0.0,S
0.0,89.0,0.0,0.0,0.0,0.8984,0.0614,0.5309,0.0,0.0,0.0,S
0.0,91.7,0.0,0.0,0.0,0.8977,0.0604,0.5317,0.0,0.0,0.0,S
0.0,94.9,0.0,0.0,0.0,0.8971,0.0585,0.5321,0.0,0.0,0.0,S
0.0,97.2,0.0,0.0,0.0,0.8981,0.0553,0.5299,0.0,0.0,0.0,S
0.0,98.1,0.0,0.0,0.0,0.8981,0.0533,0.5289,0.0,0.0,0.0,S
0.0,98.1,0.0,0.0,0.0,0.8983,0.0518,0.5293,0.0,0.0,0.0,S
0.0,97.8,0.0,0.0,0.0,0.8981,0.0504,0.5294,0.0,0.0,0.0,S
0.0,97.0,0.0,0.0,0.0,0.8983,0.0509,0.5297,0.0,0.0,0.0,S
0.0,95.9,0.0,0.0,0.0,0.8989,0.0497,0.5301,0.0,0.0,0.0,S
0.0,94.6,0.0,0.0,0.0,0.8995,0.0493,0.5305,0.0,0.0,0.0,S
0.0,93.4,0.0,0.0,0.0,0.8989,0.0508,0.5296,0.0,0.0,0.0,S
0.0,92.4,0.0,0.0,0.0,0.8973,0.0497,0.5299,0.0,0.0,0.0,S
0.0,91.6,0.0,0.0,0.0,0.896,0.0461,0.5306,0.0,0.0,0.0,S
0.0,91.0,0.0,0.0,0.0,0.8953,0.0434,0.5302,0.0,0.0,0.0,S
0.0,90.4,0.0,0.0,0.0,0.8959,0.0427,0.5294,0.0,0.0,0.0,S
0.0,89.7,0.0,0.0,0.0,0.897,0.042,0.5297,0.0,0.0,0.0,S
0.0,88.9,0.0,0.0,0.0,0.8976,0.0412,0.53,0.0,0.0,0.0,S
0.0,87.9,0.0,0.0,0.0,0.8991,0.0415,0.5282,0.0,0.0,0.0,S
0.0,86.9,0.0,0.0,0.0,0.9,0.0426,0.5278,0.0,0.0,0.0,S
0.0,86.1,0.0,0.0,0.0,0.8998,0.042,0.5294,0.0,0.0,0.0,S
0.0,85.8,0.0,0.0,0.0,0.8993,0.0411,0.5292,0.0,0.0,0.0,S
0.0,87.2,0.0,0.0,0.0,0.9002,0.0412,0.527,0.0,0.0,0.0,S
0.0,90.4,0.0,0.0,0.0,0.9001,0.0411,0.5263,0.0,0.0,0.0,S
0.0,93.9,0.0,0.0,0.0,0.8995,0.0413,0.5278,0.0,0.0,0.0,S
0.0,96.6,0.0,0.0,0.0,0.8996,0.0412,0.5277,0.0,0.0,0.0,S
0.0,98.2,0.0,0.0,0.0,0.8996,0.041,0.5274,0.0,0.0,0.0,S
0.0,98.7,0.0,0.0,0.0,0.8995,0.0405,0.528,0.0,0.0,0.0,S
0.0,98.6,0.0,0.0,0.0,0.8995,0.0405,0.5285,0.0,0.0,0.0,S
0.0,98.1,0.0,0.0,0.0,0.8996,0.0409,0.5281,0.0,0.0,0.0,S
0.0,97.4,0.0,0.0,0.0,0.8993,0.0409,0.5283,0.0,0.0,0.0,S
0.0,96.2,0.0,0.0,0.0,0.8983,0.0404,0.5293,0.0,0.0,0.0,S
0.0,96.2,0.0,0.0,0.0,0.8984,0.0407,0.5301,0.0,0.0,0.0,S
0.0,96.2,0.0,0.0,0.0,0.8985,0.0415,0.5306,0.0,0.0,0.0,S
0.0,95.7,0.0,0.0,0.0,0.8988,0.0403,0.5305,0.0,0.0,0.0,S
0.0,95.1,0.0,0.0,0.0,0.8983,0.0395,0.53,0.0,0.0,0.0,S
0.0,94.6,0.0,0.0,0.0,0.8989,0.0408,0.5303,0.0,0.0,0.0,S
0.0,94.0,0.0,0.0,0.0,0.8991,0.0411,0.5307,0.0,0.0,0.0,S
0.0,93.4,0.0,0.0,0.0,0.8991,0.0402,0.5306,0.0,0.0,0.0,S
0.0,92.9,0.0,0.0,0.0,0.8989,0.0395,0.5297,0.0,0.0,0.0,S
0.0,92.3,0.0,0.0,0.0,0.8989,0.0399,0.5289,0.0,0.0,0.0,S
0.0,91.8,0.0,0.0,0.0,0.8986,0.0398,0.5296,0.0,0.0,0.0,S
0.0,90.8,0.0,0.0,0.0,0.8985,0.0398,0.5307,0.0,0.0,0.0,S
0.0,90.7,0.0,0.0,0.0,0.8985,0.0404,0.5304,0.0,0.0,0.0,S
0.0,92.7,0.0,0.0,0.0,0.8988,0.0403,0.5303,0.0,0.0,0.0,S
0.0,95.3,0.0,0.0,0.0,0.8988,0.0396,0.5305,0.0,0.0,0.0,S
0.0,97.4,0.0,0.0,0.0,0.8978,0.0398,0.5311,0.0,0.0,0.0,S
0.0,98.6,0.0,0.0,0.0,0.8974,0.0396,0.5313,0.0,0.0,0.0,S
0.0,99.2,0.0,0.0,0.0,0.8973,0.0392,0.5312,0.0,0.0,0.0,S
0.0,99.1,0.0,0.0,0.0,0.897,0.0399,0.5326,0.0,0.0,0.0,S
0.0,98.7,0.0,0.0,0.0,0.8969,0.0413,0.534,0.0,0.0,0.0,S
0.0,98.0,0.0,0.0,0.0,0.8972,0.0416,0.5329,0.0,0.0,0.0,S
0.0,96.9,0.0,0.0,0.0,0.8976,0.0421,0.5323,0.0,0.0,0.0,S
0.0,96.9,0.0,0.0,0.0,0.897,0.0425,0.5333,0.0,0.0,0.0,S
0.0,96.9,0.0,0.0,0.0,0.8964,0.0425,0.5343,0.0,0.0,0.0,S
0.0,96.4,0.0,0.0,0.0,0.8965,0.0418,0.5352,0.0,0.0,0.0,S
0.0,95.8,0.0,0.0,0.0,0.8963,0.0414,0.535,0.0,0.0,0.0,S
0.0,95.3,0.0,0.0,0.0,0.897,0.0427,0.5336,0.0,0.0,0.0,S
0.0,94.7,0.0,0.0,0.0,0.8975,0.0442,0.5335,0.0,0.0,0.0,S
0.0,94.1,0.0,0.0,0.0,0.8996,0.0487,0.5334,0.0,0.0,0.0,S
0.0,93.6,0.0,0.0,0.0,0.9025,0.0516,0.5371,0.0,0.0,0.0,S
0.0,93.0,0.0,0.0,0.0,0.9024,0.0539,0.5413,0.0,0.0,0.0,S
0.0,92.5,0.0,0.0,0.0,0.9007,0.0498,0.5436,0.0,0.0,0.0,S
0.0,91.5,0.0,0.0,0.0,0.8961,0.0458,0.544,0.0,0.0,0.0,S
0.0,91.3,0.0,0.0,0.0,0.8933,0.0444,0.5387,0.0,0.0,0.0,S
0.0,93.2,0.0,0.0,0.0,0.8929,0.0389,0.5337,0.0,0.0,0.0,S
0.0,95.9,0.0,0.0,0.0,0.8963,0.0327,0.5319,0.0,0.0,0.0,S
0.0,97.7,0.0,0.0,0.0,0.8978,0.0271,0.532,0.0,0.0,0.0,S
0.0,98.7,0.0,0.0,0.0,0.8986,0.0227,0.5293,0.0,0.0,0.0,S
0.0,99.3,0.0,0.0,0.0,0.8958,0.0222,0.5301,0.0,0.0,0.0,S
0.0,99.6,0.0,0.0,0.0,0.8945,0.0226,0.5294,0.0,0.0,0.0,S
0.0,99.6,0.0,0.0,0.0,0.8955,0.0209,0.5268,0.0,0.0,0.0,S
0.0,99.2,0.0,0.0,0.0,0.8996,0.0204,0.5248,0.0,0.0,0.0,S
0.0,98.6,0.0,0.0,0.0,0.8973,0.023,0.5272,0.0,0.0,0.0,S
0.0,97.7,0.0,0.0,0.0,0.8955,0.0201,0.5306,0.0,0.0,0.0,S
0.0,96.5,0.0,0.0,0.0,0.8973,0.0167,0.5334,0.0,0.0,0.0,S
0.0,96.5,0.0,0.0,0.0,0.8979,0.0138,0.5393,0.0,0.0,0.0,S
0.0,96.5,0.0,0.0,0.0,0.8972,0.0179,0.5383,0.0,0.0,0.0,S
0.0,95.9,0.0,0.0,0.0,0.8971,0.0206,0.5328,0.0,0.0,0.0,S
0.0,95.4,0.0,0.0,0.0,0.8966,0.0188,0.5273,0.0,0.0,0.0,S
0.0,94.8,0.0,0.0,0.0,0.8949,0.0174,0.5263,0.0,0.0,0.0,S
0.0,94.2,0.0,0.0,0.0,0.8945,0.0165,0.5261,0.0,0.0,0.0,S
0.0,93.7,0.0,0.0,0.0,0.8957,0.0195,0.5254,0.0,0.0,0.0,S
0.0,92.5,0.0,0.0,0.0,0.8973,0.0217,0.5274,0.0,0.0,0.0,S
0.0,92.1,0.0,0.0,0.0,0.8999,0.0229,0.5293,0.0,0.0,0.0,S
0.0,92.9,0.0,0.0,0.0,0.9031,0.0248,0.5253,0.0,0.0,0.0,S
0.0,95.2,0.0,0.0,0.0,0.9047,0.0242,0.5237,0.0,0.0,0.0,S
0.0,97.4,0.0,0.0,0.0,0.9042,0.0231,0.5265,0.0,0.0,0.0,S
0.0,98.6,0.0,0.0,0.0,0.9057,0.0219,0.5273,0.0,0.0,0.0,S
0.0,99.2,0.0,0.0,0.0,0.9103,0.024,0.5246,0.0,0.0,0.0,S
0.0,99.6,0.0,0.0,0.0,0.9101,0.0274,0.5319,0.0,0.0,0.0,S
0.0,99.8,0.0,0.0,0.0,0.904,0.0286,0.5396,0.0,0.0,0.0,S
0.0,99.9,0.0,0.0,0.0,0.8962,0.0241,0.5403,0.0,0.0,0.0,S
0.0,99.9,0.0,0.0,0.0,0.8913,0.02,0.5356,0.0,0.0,0.0,S
0.0,100.0,0.0,0.0,0.0,0.8906,0.0174,0.5331,0.0,0.0,0.0,S
0.0,99.8,0.0,0.0,0.0,0.8913,0.0145,0.5405,0.0,0.0,0.0,S
0.0,99.4,0.0,0.0,0.0,0.8879,0.014,0.5509,0.0,0.0,0.0,S
0.0,98.8,0.0,0.0,0.0,0.8864,0.0174,0.5505,0.0,0.0,0.0,S
0.0,98.0,0.0,0.0,0.0,0.889,0.0191,0.5434,0.0,0.0,0.0,S
0.0,97.2,0.0,0.0,0.0,0.8924,0.0206,0.5371,0.0,0.0,0.0,S
0.0,96.3,0.0,0.0,0.0,0.8946,0.0233,0.5388,0.0,0.0,0.0,S
0.0,95.5,0.0,0.0,0.0,0.8953,0.0248,0.5393,0.0,0.0,0.0,S
0.0,94.7,0.0,0.0,0.0,0.8978,0.0251,0.5316,0.0,0.0,0.0,S
0.0,94.2,0.0,0.0,0.0,0.9,0.025,0.5296,0.0,0.0,0.0,S
0.0,94.0,0.0,0.0,0.0,0.8961,0.0311,0.5347,0.0,0.0,0.0,S
0.0,94.6,0.0,0.0,0.0,0.893,0.0342,0.5391,0.0,0.0,0.0,S
0.0,96.0,0.0,0.0,0.0,0.8927,0.0292,0.5385,0.0,0.0,0.0,S
0.0,97.8,0.0,0.0,0.0,0.8947,0.0274,0.5373,0.0,0.0,0.0,S
0.0,98.8,0.0,0.0,0.0,0.8963,0.0293,0.5408,0.0,0.0,0.0,S
0.0,99.3,0.0,0.0,0.0,0.8954,0.0336,0.5428,0.0,0.0,0.0,S
0.0,99.6,0.0,0.0,0.0,0.8958,0.0314,0.5354,0.0,0.0,0.0,S
0.0,99.8,0.0,0.0,0.0,0.8993,0.0276,0.5258,0.0,0.0,0.0,S
0.0,99.9,0.0,0.0,0.0,0.8988,0.0285,0.5253,0.0,0.0,0.0,S
0.0,99.9,0.0,0.0,0.0,0.8962,0.0294,0.5287,0.0,0.0,0.0,S
0.0,100.0,0.0,0.0,0.0,0.8982,0.0289,0.5253,0.0,0.0,0.0,S
0.0,99.9,0.0,0.0,0.0,0.9009,0.0301,0.5246,0.0,0.0,0.0,S
0.0,99.5,0.0,0.0,0.0,0.8976,0.0352,0.5342,0.0,0.0,0.0,S
0.0,98.8,0.0,0.0,0.0,0.8949,0.0337,0.5434,0.0,0.0,0.0,S
0.0,98.0,0.0,0.0,0.0,0.8982,0.0264,0.5436,0.0,0.0,0.0,S
0.0,97.0,0.0,0.0,0.0,0.9027,0.0213,0.5408,0.0,0.0,0.0,S
0.0,96.0,0.0,0.0,0.0,0.8989,0.0236,0.5429,0.0,0.0,0.0,S
0.0,94.9,0.0,0.0,0.0,0.8913,0.0247,0.5444,0.0,0.0,0.0,S
0.0,93.9,0.0,0.0,0.0,0.8866,0.0234,0.5399,0.0,0.0,0.0,S
15.1,100.0,0.0,0.0,0.0,1.0173,0.0882,0.1591,0.0,0.0,0.0,T
16.0,100.0,0.0,0.0,0.0,1.0164,0.0891,0.162,0.0,0.0,0.0,T
15.9,100.0,0.0,0.0,0.0,1.0159,0.0904,0.1648,0.0,0.0,0.0,T
15.9,100.0,0.0,0.0,0.0,1.0159,0.0905,0.1648,0.0,0.0,0.0,T
16.2,100.0,0.0,0.0,0.0,1.0164,0.0924,0.1651,0.0,0.0,0.0,T
17.2,100.0,0.0,0.0,0.0,1.016,0.0931,0.1679,0.0,0.0,0.0,T
18.0,100.0,0.0,0.0,0.0,1.0157,0.0932,0.1681,0.0,0.0,0.0,T
18.9,100.0,0.0,0.0,0.0,1.0156,0.0945,0.1683,0.0,0.0,0.0,T
20.3,100.0,0.0,0.0,0.0,1.0149,0.095,0.169,0.0,0.0,0.0,T
21.6,100.0,0.0,0.0,0.0,1.0147,0.0948,0.1701,0.0,0.0,0.0,T
22.0,100.0,0.0,0.0,0.0,1.0147,0.0965,0.1721,0.0,0.0,0.0,T
22.0,100.0,0.0,0.0,0.0,1.0146,0.0976,0.1723,0.0,0.0,0.0,T
22.3,100.0,0.0,0.0,0.0,1.0144,0.0987,0.1741,0.0,0.0,0.0,T
21.5,100.0,0.0,0.0,0.0,1.0134,0.0987,0.1752,0.0,0.0,0.0,T
20.6,100.0,0.0,0.0,0.0,1.0131,0.0996,0.177,0.0,0.0,0.0,T
19.9,100.0,0.0,0.0,0.0,1.0133,0.1011,0.1768,0.0,0.0,0.0,T
19.2,100.0,0.0,0.0,0.0,1.013,0.1018,0.1763,0.0,0.0,0.0,T
18.8,100.0,0.0,0.0,0.0,1.0129,0.1023,0.178,0.0,0.0,0.0,T
18.3,100.0,0.0,0.0,0.0,1.0135,0.1036,0.1775,0.0,0.0,0.0,T
17.6,100.0,0.0,0.0,0.0,1.0133,0.1029,0.177,0.0,0.0,0.0,T
17.6,100.0,0.0,0.0,0.0,1.0134,0.1063,0.1789,0.0,0.0,0.0,T
17.2,100.0,0.0,0.0,0.0,1.0122,0.1068,0.1782,0.0,0.0,0.0,T
16.7,100.0,0.0,0.0,0.0,1.013,0.1067,0.1795,0.0,0.0,0.0,T
16.9,100.0,0.0,0.0,0.0,1.0127,0.1056,0.1778,0.0,0.0,0.0,T
18.0,100.0,0.0,0.0,0.0,1.0125,0.1051,0.1782,0.0,0.0,0.0,T
18.9,100.0,0.0,0.0,0.0,1.0141,0.1074,0.1773,0.0,0.0,0.0,T
20.1,100.0,0.0,0.0,0.0,1.0138,0.1082,0.177,0.0,0.0,0.0,T
20.6,100.0,0.0,0.0,0.0,1.0133,0.1055,0.176,0.0,0.0,0.0,T
20.9,100.0,0.0,0.0,0.0,1.0135,0.1069,0.176,0.0,0.0,0.0,T
22.1,100.0,0.0,0.0,0.0,1.0142,0.1077,0.174,0.0,0.0,0.0,T
22.4,100.0,0.0,0.0,0.0,1.0141,0.1057,0.1723,0.0,0.0,0.0,T
22.8,100.0,0.0,0.0,0.0,1.0143,0.109,0.1738,0.0,0.0,0.0,T
23.4,100.0,0.0,0.0,0.0,1.0145,0.1092,0.1747,0.0,0.0,0.0,T
24.1,100.0,0.0,0.0,0.0,1.0153,0.1079,0.1709,0.0,0.0,0.0,T
24.0,100.0,0.0,0.0,0.0,1.0149,0.1049,0.1704,0.0,0.0,0.0,T
23.9,100.0,0.0,0.0,0.0,1.0153,0.1044,0.1698,0.0,0.0,0.0,T
23.8,100.0,0.0,0.0,0.0,1.0147,0.105,0.1707,0.0,0.0,0.0,T
23.8,100.0,0.0,0.0,0.0,1.0135,0.1065,0.1698,0.0,0.0,0.0,T
23.8,100.0,0.0,0.0,0.0,1.0144,0.1081,0.1724,0.0,0.0,0.0,T
23.8,100.0,0.0,0.0,0.0,1.014,0.1065,0.1718,0.0,0.0,0.0,T
23.8,100.0,0.0,0.0,0.0,1.0141,0.107,0.1727,0.0,0.0,0.0,T
23.8,100.0,0.0,0.0,0.0,1.0142,0.108,0.1727,0.0,0.0,0.0,T
23.8,100.0,0.0,0.0,0.0,1.0136,0.1081,0.1715,0.0,0.0,0.0,T
23.7,100.0,0.0,0.0,0.0,1.014,0.1094,0.1726,0.0,0.0,0.0,T
23.8,100.0,0.0,0.0,0.0,1.0128,0.1105,0.1732,0.0,0.0,0.0,T
23.9,100.0,0.0,0.0,0.0,1.0125,0.1096,0.1735,0.0,0.0,0.0,T
23.9,100.0,0.0,0.0,0.0,1.0122,0.1115,0.1727,0.0,0.0,0.0,T
23.9,100.0,0.0,0.0,0.0,1.0124,0.1141,0.1732,0.0,0.0,0.0,T
23.9,100.0,0.0,0.0,0.0,1.012,0.1181,0.1751,0.0,0.0,0.0,T
24.0,100.0,0.0,0.0,0.0,1.0097,0.1162,0.1732,0.0,0.0,0.0,T
23.9,100.0,0.0,0.0,0.0,1.0113,0.1195,0.1724,0.0,0.0,0.0,T
23.8,100.0,0.0,0.0,0.0,1.0118,0.1204,0.1712,0.0,0.0,0.0,T
23.9,100.0,0.0,0.0,0.0,1.0115,0.1207,0.1677,0.0,0.0,0.0,T
23.9,100.0,0.0,0.0,0.0,1.012,0.1224,0.1663,0.0,0.0,0.0,T
23.8,100.0,0.0,0.0,0.0,1.0126,0.1234,0.1656,0.0,0.0,0.0,T
23.8,100.0,0.0,0.0,0.0,1.012,0.1236,0.1657,0.0,0.0,0.0,T
23.8,100.0,0.0,0.0,0.0,1.0121,0.1247,0.1666,0.0,0.0,0.0,T
23.8,100.0,0.0,0.0,0.0,1.0115,0.1248,0.164,0.0,0.0,0.0,T
23.9,100.0,0.0,0.0,0.0,1.0134,0.1282,0.165,0.0,0.0,0.0,T
23.9,100.0,0.0,0.0,0.0,1.0132,0.1286,0.1611,0.0,0.0,0.0,T
24.0,100.0,0.0,0.0,0.0,1.0131,0.1273,0.1623,0.0,0.0,0.0,T
24.1,100.0,0.0,0.0,0.0,1.0132,0.1275,0.1641,0.0,0.0,0.0,T
24.1,100.0,0.0,0.0,0.0,1.012,0.1282,0.1673,0.0,0.0,0.0,T
24.2,100.0,0.0,0.0,0.0,1.0115,0.1293,0.1678,0.0,0.0,0.0,T
24.2,100.0,0.0,0.0,0.0,1.0115,0.1306,0.1656,0.0,0.0,0.0,T
22.6,0.0,0.0,25.7,74.0,1.0197,-0.0331,0.1898,0.0,0.0,0.0,U
22.6,0.0,0.0,25.9,74.0,1.018,-0.0361,0.1865,0.0,0.0,0.0,U
22.7,0.0,0.0,25.9,74.0,1.0168,-0.0371,0.1799,0.0,0.0,0.0,U
22.7,0.0,0.0,25.8,74.0,1.0167,-0.0364,0.1754,0.0,0.0,0.0,U
22.8,0.0,0.0,25.8,74.0,1.0172,-0.0354,0.1736,0.0,0.0,0.0,U
22.8,0.0,0.0,25.9,74.0,1.0179,-0.036,0.1717,0.0,0.0,0.0,U
22.7,0.0,0.0,25.9,74.0,1.0199,-0.0354,0.1717,0.0,0.0,0.0,U
22.8,0.0,0.0,26.0,74.0,1.0208,-0.034,0.1764,0.0,0.0,0.0,U
22.8,0.0,0.0,26.0,74.0,1.0206,-0.034,0.1796,0.0,0.0,0.0,U
23.5,0.0,0.0,20.7,75.0,1.0217,-0.058,0.1299,0.0,0.0,0.0,U
23.4,0.0,0.0,21.0,74.9,1.0225,-0.0592,0.1283,0.0,0.0,0.0,U
23.3,0.0,0.0,21.4,74.9,1.0218,-0.0596,0.1284,0.0,0.0,0.0,U
23.3,0.0,0.0,21.8,74.9,1.0217,-0.0601,0.1286,0.0,0.0,0.0,U
23.4,0.0,0.0,22.3,74.8,1.0225,-0.0612,0.1293,0.0,0.0,0.0,U
23.5,0.0,0.0,22.7,74.8,1.0217,-0.0611,0.1304,0.0,0.0,0.0,U
23.6,0.0,0.0,23.1,74.9,1.0223,-0.0598,0.1289,0.0,0.0,0.0,U
23.8,0.0,0.0,23.7,74.9,1.0214,-0.0602,0.1288,0.0,0.0,0.0,U
23.9,0.0,0.0,24.3,74.9,1.0226,-0.061,0.1288,0.0,0.0,0.0,U
24.0,0.0,0.0,24.7,74.9,1.0224,-0.0608,0.1291,0.0,0.0,0.0,U
24.2,0.0,0.0,25.1,74.9,1.0227,-0.0602,0.128,0.0,0.0,0.0,U
24.3,0.0,0.0,25.4,74.9,1.0234,-0.0591,0.1274,0.0,0.0,0.0,U
24.4,0.0,0.0,25.6,74.8,1.0234,-0.0604,0.1279,0.0,0.0,0.0,U
24.4,0.0,0.0,25.9,74.8,1.0237,-0.06,0.1284,0.0,0.0,0.0,U
24.5,0.0,0.0,26.1,74.7,1.0238,-0.0601,0.1288,0.0,0.0,0.0,U
24.5,0.0,0.0,26.4,74.5,1.0236,-0.0594,0.1287,0.0,0.0,0.0,U
24.5,0.0,0.0,26.6,74.4,1.0244,-0.0601,0.1274,0.0,0.0,0.0,U
